"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"KZ000038062","1933-02-18","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -11",",,S",,,"  -40","H,,S"
"KZ000038062","1933-02-21","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   28",",,S","  -61",",,S","  -25","H,,S"
"KZ000038062","1933-02-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   11",",,S","  -78",",,S","   -4","H,,S"
"KZ000038062","1933-02-23","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"    0",",,S","  -11",",,S","   -3","H,,S"
"KZ000038062","1933-02-25","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -122",",,S",,," -143","H,,S"
"KZ000038062","1933-02-26","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -111",",,S"," -200",",,S"," -146","H,,S"
"KZ000038062","1933-03-03","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -50",",,S","  -89",",,S","  -72","H,,S"
"KZ000038062","1933-03-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -39",",,S",,,"  -56","H,,S"
"KZ000038062","1933-03-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   50",",,S","  -78",",,S","   -3","H,,S"
"KZ000038062","1933-03-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -11",",,S",,," -110","H,,S"
"KZ000038062","1933-03-23","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   78",",,S","  -22",",,S","   28","H,,S"
"KZ000038062","1933-04-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  128",",,S","   72",",,S","   96","H,,S"
"KZ000038062","1933-04-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  200",",,S",,,"   96","H,,S"
"KZ000038062","1933-04-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"   22",",,S","   75","H,,S"
"KZ000038062","1933-04-15","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"   72",",,S","  133","H,,S"
"KZ000038062","1933-04-27","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  322",",,S","  128",",,S","  229","H,,S"
"KZ000038062","1933-04-29","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  150",",,S","  250","H,,S"
"KZ000038062","1933-05-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S",,,"  160","H,,S"
"KZ000038062","1933-05-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  211",",,S","   39",",,S","  144","H,,S"
"KZ000038062","1933-05-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  239",",,S","   72",",,S","  173","H,,S"
"KZ000038062","1933-05-12","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  239",",,S","   72",",,S","  161","H,,S"
"KZ000038062","1933-05-13","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  261",",,S","   39",",,S","  192","H,,S"
"KZ000038062","1933-05-27","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  300",",,S","  150",",,S","  217","H,,S"
"KZ000038062","1933-05-28","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  300",",,S","  122",",,S","  232","H,,S"
"KZ000038062","1933-05-30","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  161",",,S","  274","H,,S"
"KZ000038062","1933-06-03","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  272",",,S","  111",",,S","  231","H,,S"
"KZ000038062","1933-06-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  272",",,S",,,"  181","H,,S"
"KZ000038062","1933-06-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  350",",,S",,,"  257","H,,S"
"KZ000038062","1933-06-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  278",",,S",,,"  214","H,,S"
"KZ000038062","1933-06-11","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  189",",,S",,,"  135","H,,S"
"KZ000038062","1933-06-17","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  189",",,S","  273","H,,S"
"KZ000038062","1933-06-19","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,,"  269","H,,S"
"KZ000038062","1933-06-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S",,,"  273","H,,S"
"KZ000038062","1933-06-25","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S",,,"  222","H,,S"
"KZ000038062","1933-07-03","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  189",",,S","  286","H,,S"
"KZ000038062","1933-07-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  411",",,S",,,"  308","H,,S"
"KZ000038062","1933-07-15","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  350",",,S","  211",",,S","  290","H,,S"
"KZ000038062","1933-07-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  372",",,S",,,"  283","H,,S"
"KZ000038062","1933-08-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  361",",,S","  172",",,S","  290","H,,S"
"KZ000038062","1933-08-23","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  300",",,S","  122",",,S","  219","H,,S"
"KZ000038062","1933-08-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  311",",,S","  161",",,S","  228","H,,S"
"KZ000038062","1933-08-28","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  372",",,S","  139",",,S","  244","H,,S"
"KZ000038062","1933-09-02","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  228",",,S","   72",",,S","  161","H,,S"
"KZ000038062","1933-09-06","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  322",",,S","  128",",,S","  228","H,,S"
"KZ000038062","1933-09-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  350",",,S","  150",",,S","  250","H,,S"
"KZ000038062","1933-09-12","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  111",",,S","  193","H,,S"
"KZ000038062","1933-09-14","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  250",",,S","   89",",,S","  157","H,,S"
"KZ000038062","1933-09-15","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  239",",,S","   50",",,S","  150","H,,S"
"KZ000038062","1933-09-18","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  250",",,S","  122",",,S","  158","H,,S"
"KZ000038062","1933-09-20","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  189",",,S",,,"  126","H,,S"
"KZ000038062","1933-09-26","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  178",",,S","    0",",,S","   81","H,,S"
"KZ000038062","1933-10-01","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  128",",,S","   39",",,S","   86","H,,S"
"KZ000038062","1933-10-18","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   78",",,S","  -28",",,S","   25","H,,S"
"KZ000038062","1933-10-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  -22",",,S","   38","H,,S"
"KZ000038062","1933-10-27","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  122",",,S","  -22",",,S","   47","H,,S"
"KZ000038062","1933-10-29","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  139",",,S","  -11",",,S","   40","H,,S"
"KZ000038062","1933-10-31","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  122",",,S","  -50",",,S","   25","H,,S"
"KZ000038062","1933-11-02","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  139",",,S","    0",",,S","   67","H,,S"
"KZ000038062","1933-11-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  139",",,S","   11",",,S","   68","H,,S"
"KZ000038062","1933-11-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  122",",,S",,,"   32","H,,S"
"KZ000038062","1933-11-07","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  178",",,S","   28",",,S","   90","H,,S"
"KZ000038062","1933-11-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,,"   68","H,,S"
"KZ000038062","1933-11-11","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   22",",,S",,,"  -32","H,,S"
"KZ000038062","1933-11-12","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   39",",,S","  -89",",,S","  -21","H,,S"
"KZ000038062","1933-11-14","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  -72",",,S","  -23","H,,S"
"KZ000038062","1933-11-15","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   50",",,S"," -111",",,S","  -39","H,,S"
"KZ000038062","1933-11-16","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  111",",,S","  -89",",,S","    6","H,,S"
"KZ000038062","1933-11-21","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   39",",,S","    0",",,S","   17","H,,S"
"KZ000038062","1933-11-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,," -161",",,S","  -88","H,,S"
"KZ000038062","1933-11-25","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -28",",,S"," -139",",,S","  -60","H,,S"
"KZ000038062","1933-11-26","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -22",",,S","  -61",",,S","  -44","H,,S"
"KZ000038062","1933-11-29","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,,"   36","H,,S"
"KZ000038062","1933-11-30","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,,"  -82","H,,S"
"KZ000038062","1933-12-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,," -103","H,,S"
"KZ000038062","1933-12-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,," -161",",,S"," -129","H,,S"
"KZ000038062","1933-12-11","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -50",",,S"," -139",",,S","  -83","H,,S"
"KZ000038062","1933-12-13","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -28",",,S","  -72",",,S","  -56","H,,S"
"KZ000038062","1933-12-16","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,,"  -75","H,,S"
"KZ000038062","1933-12-17","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,," -100",",,S","  -40","H,,S"
"KZ000038062","1933-12-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   22",",,S","  -39",",,S","    9","H,,S"
"KZ000038062","1933-12-23","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   22",",,S",,,"  -19","H,,S"
"KZ000038062","1933-12-26","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,,"  -73","H,,S"
"KZ000038062","1934-01-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -122",",,S"," -178",",,S"," -158","H,,S"
"KZ000038062","1934-01-06","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,," -161","H,,S"
"KZ000038062","1934-01-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -111",",,S"," -250",",,S"," -158","H,,S"
"KZ000038062","1934-01-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -128",",,S",,," -188","H,,S"
"KZ000038062","1934-01-13","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -139",",,S",,," -189","H,,S"
"KZ000038062","1934-01-14","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -111",",,S"," -261",",,S"," -197","H,,S"
"KZ000038062","1934-01-20","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -111",",,S",,," -156","H,,S"
"KZ000038062","1934-01-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -111",",,S",,," -214","H,,S"
"KZ000038062","1934-01-28","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,," -131","H,,S"
"KZ000038062","1934-01-30","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -111",",,S",,," -175","H,,S"
"KZ000038062","1934-01-31","44.85","65.5","130.0","KYZYLORDA, KZ",,,,," -128",",,S",,," -169","H,,S"
"KZ000038062","1934-02-03","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,," -228",",,S"," -164","H,,S"
"KZ000038062","1934-02-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,," -189",",,S"," -136","H,,S"
"KZ000038062","1934-02-07","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -11",",,S","  -72",",,S","  -32","H,,S"
"KZ000038062","1934-02-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   22",",,S",,,"    0","H,,S"
"KZ000038062","1934-02-19","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"    0",",,S","  -22",",,S","  -11","H,,S"
"KZ000038062","1934-02-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   72",",,S","  -39",",,S","   29","H,,S"
"KZ000038062","1934-02-27","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  -11",",,S"," -111",",,S","  -44","H,,S"
"KZ000038062","1934-03-06","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   61",",,S","  -61",",,S","    7","H,,S"
"KZ000038062","1934-03-12","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  -39",",,S","   44","H,,S"
"KZ000038062","1934-03-13","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  -28",",,S","   14","H,,S"
"KZ000038062","1934-03-16","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  128",",,S",,,"   83","H,,S"
"KZ000038062","1934-03-21","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  200",",,S",,,"   50","H,,S"
"KZ000038062","1934-03-26","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  -78",",,S","  -52","H,,S"
"KZ000038062","1934-03-27","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  -50",",,S","  -31","H,,S"
"KZ000038062","1934-03-28","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   11",",,S",,,"  -19","H,,S"
"KZ000038062","1934-03-31","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"    0",",,S",,,"  -33","H,,S"
"KZ000038062","1934-04-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   78",",,S","    0",",,S","   31","H,,S"
"KZ000038062","1934-04-06","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   39",",,S","  -50",",,S","  -14","H,,S"
"KZ000038062","1934-04-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   89",",,S","   11",",,S","   42","H,,S"
"KZ000038062","1934-04-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  139",",,S",,,"   65","H,,S"
"KZ000038062","1934-04-13","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  139",",,S",,,"   73","H,,S"
"KZ000038062","1934-04-17","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  100",",,S",,,"   57","H,,S"
"KZ000038062","1934-04-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  139",",,S","   61",",,S","  101","H,,S"
"KZ000038062","1934-04-25","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  178",",,S","  100",",,S","  125","H,,S"
"KZ000038062","1934-04-29","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  211",",,S","   89",",,S","  143","H,,S"
"KZ000038062","1934-05-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  100",",,S","  177","H,,S"
"KZ000038062","1934-05-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  200",",,S","   89",",,S","  146","H,,S"
"KZ000038062","1934-05-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  172",",,S","   50",",,S","  102","H,,S"
"KZ000038062","1934-05-14","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  239",",,S",,,"  146","H,,S"
"KZ000038062","1934-05-18","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  189",",,S","  100",",,S","  140","H,,S"
"KZ000038062","1934-05-21","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  172",",,S","   89",",,S","  135","H,,S"
"KZ000038062","1934-05-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  228",",,S","  100",",,S","  175","H,,S"
"KZ000038062","1934-05-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S","  150",",,S","  215","H,,S"
"KZ000038062","1934-05-31","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  311",",,S","  150",",,S","  238","H,,S"
"KZ000038062","1934-06-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  300",",,S","  161",",,S","  218","H,,S"
"KZ000038062","1934-06-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  178",",,S","  268","H,,S"
"KZ000038062","1934-06-12","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  178",",,S","  271","H,,S"
"KZ000038062","1934-06-13","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  378",",,S","  200",",,S","  303","H,,S"
"KZ000038062","1934-06-19","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  261",",,S",,,"  206","H,,S"
"KZ000038062","1934-06-20","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  278",",,S","  128",",,S","  215","H,,S"
"KZ000038062","1934-06-21","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  322",",,S","  139",",,S","  265","H,,S"
"KZ000038062","1934-06-25","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  278",",,S","  150",",,S","  213","H,,S"
"KZ000038062","1934-06-30","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  328",",,S","  172",",,S","  242","H,,S"
"KZ000038062","1934-07-01","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  300",",,S","  161",",,S","  232","H,,S"
"KZ000038062","1934-07-03","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  161",",,S","  243","H,,S"
"KZ000038062","1934-07-04","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S","  161",",,S","  228","H,,S"
"KZ000038062","1934-07-06","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S","  122",",,S","  208","H,,S"
"KZ000038062","1934-07-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  278",",,S","  161",",,S","  225","H,,S"
"KZ000038062","1934-07-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  311",",,S","  161",",,S","  275","H,,S"
"KZ000038062","1934-07-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  178",",,S","  264","H,,S"
"KZ000038062","1934-07-11","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  172",",,S","  268","H,,S"
"KZ000038062","1934-07-12","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  322",",,S",,,"  252","H,,S"
"KZ000038062","1934-07-17","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  372",",,S","  189",",,S","  268","H,,S"
"KZ000038062","1934-07-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  350",",,S","  178",",,S","  267","H,,S"
"KZ000038062","1934-07-25","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  300",",,S","  200",",,S","  264","H,,S"
"KZ000038062","1934-07-26","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S",,,"  229","H,,S"
"KZ000038062","1934-07-27","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  261",",,S","  122",",,S","  185","H,,S"
"KZ000038062","1934-07-28","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S","  128",",,S","  217","H,,S"
"KZ000038062","1934-07-30","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  178",",,S","  257","H,,S"
"KZ000038062","1934-08-02","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  361",",,S","  189",",,S","  269","H,,S"
"KZ000038062","1934-08-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  300",",,S","  161",",,S","  229","H,,S"
"KZ000038062","1934-08-07","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  139",",,S","  247","H,,S"
"KZ000038062","1934-08-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  361",",,S","  172",",,S","  277","H,,S"
"KZ000038062","1934-08-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"  161",",,S","  285","H,,S"
"KZ000038062","1934-08-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  328",",,S","  178",",,S","  246","H,,S"
"KZ000038062","1934-08-11","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  311",",,S","  200",",,S","  239","H,,S"
"KZ000038062","1934-08-14","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  328",",,S","  161",",,S","  254","H,,S"
"KZ000038062","1934-08-17","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  161",",,S","  257","H,,S"
"KZ000038062","1934-08-18","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  328",",,S","  178",",,S","  258","H,,S"
"KZ000038062","1934-08-20","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  322",",,S","  172",",,S","  243","H,,S"
"KZ000038062","1934-08-21","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  328",",,S",,,"  222","H,,S"
"KZ000038062","1934-08-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  311",",,S","  150",",,S","  219","H,,S"
"KZ000038062","1934-08-23","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  322",",,S","  128",",,S","  243","H,,S"
"KZ000038062","1934-08-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  150",",,S","  246","H,,S"
"KZ000038062","1934-08-25","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  339",",,S","  100",",,S","  239","H,,S"
"KZ000038062","1934-08-26","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  372",",,S","  178",",,S","  257","H,,S"
"KZ000038062","1934-08-28","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S",,,"  202","H,,S"
"KZ000038062","1934-09-02","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  289",",,S","  139",",,S","  210","H,,S"
"KZ000038062","1934-09-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  222",",,S",,,"  131","H,,S"
"KZ000038062","1934-09-07","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  239",",,S",,,"  160","H,,S"
"KZ000038062","1934-09-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  178",",,S","   28",",,S","  108","H,,S"
"KZ000038062","1934-09-10","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"   72",",,S","  144","H,,S"
"KZ000038062","1934-09-13","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  311",",,S",,,"  190","H,,S"
"KZ000038062","1934-09-17","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,,,"  125","H,,S"
"KZ000038062","1934-09-18","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  172",",,S","   61",",,S","  110","H,,S"
"KZ000038062","1934-09-22","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  228",",,S","   72",",,S","  165","H,,S"
"KZ000038062","1934-09-24","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  211",",,S",,,"  115","H,,S"
"KZ000038062","1934-09-27","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  150",",,S","    0",",,S","   77","H,,S"
"KZ000038062","1934-09-28","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"    0",",,S","   92","H,,S"
"KZ000038062","1934-09-29","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,,,"   22",",,S","  103","H,,S"
"KZ000038062","1934-09-30","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  239",",,S","   28",",,S","  144","H,,S"
"KZ000038062","1934-10-01","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  311",",,S","  122",",,S","  207","H,,S"
"KZ000038062","1934-10-03","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  161",",,S","   72",",,S","   97","H,,S"
"KZ000038062","1934-10-05","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  150",",,S","   39",",,S","   90","H,,S"
"KZ000038062","1934-10-07","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"  100",",,S",,,"   53","H,,S"
"KZ000038062","1934-10-08","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   28",",,S",,,"  -18","H,,S"
"KZ000038062","1934-10-09","44.85","65.5","130.0","KYZYLORDA, KZ",,,,,"   39",",,S","  -50",",,S","  -12","H,,S"
