"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES"
"UKM00003100","1937-07-28","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  111",",,S","  143","H,,S"
"UKM00003100","1937-07-29","56.499","-6.869","11.6","TIREE, UK",,,,,,,"   94",",,S","  143","H,,S"
"UKM00003100","1937-07-30","56.499","-6.869","11.6","TIREE, UK",,,,,,,"   94",",,S","  164","H,,S"
"UKM00003100","1937-07-31","56.499","-6.869","11.6","TIREE, UK",,,,,"  189",",,S","  117",",,S","  160","H,,S"
"UKM00003100","1937-08-01","56.499","-6.869","11.6","TIREE, UK",,,,,"  183",",,S","  144",",,S","  166","H,,S"
"UKM00003100","1937-08-02","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  144",",,S","  189","H,,S"
"UKM00003100","1937-08-03","56.499","-6.869","11.6","TIREE, UK",,,,,"  217",",,S","  128",",,S","  148","H,,S"
"UKM00003100","1937-08-04","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  122",",,S","  162","H,,S"
"UKM00003100","1937-08-05","56.499","-6.869","11.6","TIREE, UK",,,,,"  167",",,S","  128",",,S","  152","H,,S"
"UKM00003100","1937-08-06","56.499","-6.869","11.6","TIREE, UK",,,,,"  178",",,S","   83",",,S","  140","H,,S"
"UKM00003100","1937-08-07","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","  111",",,S","  137","H,,S"
"UKM00003100","1937-08-08","56.499","-6.869","11.6","TIREE, UK",,,,,"  156",",,S","  122",",,S","  142","H,,S"
"UKM00003100","1937-08-09","56.499","-6.869","11.6","TIREE, UK",,,,,"  167",",,S","   83",",,S","  138","H,,S"
"UKM00003100","1937-08-11","56.499","-6.869","11.6","TIREE, UK",,,,,,,"   89",",,S","  144","H,,S"
"UKM00003100","1937-08-12","56.499","-6.869","11.6","TIREE, UK",,,,,"  178",",,S","  133",",,S","  162","H,,S"
"UKM00003100","1937-08-14","56.499","-6.869","11.6","TIREE, UK",,,,,"  167",",,S","  111",",,S","  142","H,,S"
"UKM00003100","1937-08-15","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","   67",",,S","  142","H,,S"
"UKM00003100","1937-08-16","56.499","-6.869","11.6","TIREE, UK",,,,,"  167",",,S","   78",",,S","  114","H,,S"
"UKM00003100","1937-08-17","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  111",",,S","  141","H,,S"
"UKM00003100","1937-08-18","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","   89",",,S","  134","H,,S"
"UKM00003100","1937-08-19","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  106",",,S","  149","H,,S"
"UKM00003100","1937-08-20","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","  122",",,S","  141","H,,S"
"UKM00003100","1937-08-21","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","  139",",,S","  144","H,,S"
"UKM00003100","1937-08-22","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","  139",",,S","  140","H,,S"
"UKM00003100","1937-08-23","56.499","-6.869","11.6","TIREE, UK",,,,,"  156",",,S","  106",",,S","  141","H,,S"
"UKM00003100","1937-08-25","56.499","-6.869","11.6","TIREE, UK",,,,,"  178",",,S","  122",",,S","  149","H,,S"
"UKM00003100","1937-08-26","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  117",",,S","  149","H,,S"
"UKM00003100","1937-08-27","56.499","-6.869","11.6","TIREE, UK",,,,,"  172",",,S","   89",",,S","  160","H,,S"
"UKM00003100","1937-08-28","56.499","-6.869","11.6","TIREE, UK",,,,,"  178",",,S","  100",",,S","  138","H,,S"
"UKM00003100","1937-08-29","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","  117",",,S","  131","H,,S"
"UKM00003100","1937-08-30","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","  122",",,S","  133","H,,S"
"UKM00003100","1937-08-31","56.499","-6.869","11.6","TIREE, UK",,,,,"  150",",,S","  106",",,S","  131","H,,S"
"UKM00003100","1937-09-01","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  122",",,S","  147","H,,S"
"UKM00003100","1937-09-02","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","  106",",,S","  149","H,,S"
"UKM00003100","1937-09-03","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S","  122",",,S","  139","H,,S"
"UKM00003100","1937-09-04","56.499","-6.869","11.6","TIREE, UK",,,,,"  150",",,S","  117",",,S","  136","H,,S"
"UKM00003100","1937-09-05","56.499","-6.869","11.6","TIREE, UK",,,,,"  156",",,S",,,"  119","H,,S"
"UKM00003100","1937-09-06","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  128",",,S","  144","H,,S"
"UKM00003100","1937-09-07","56.499","-6.869","11.6","TIREE, UK",,,,,"  156",",,S",,,"  118","H,,S"
"UKM00003100","1937-09-08","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  100",",,S","  132","H,,S"
"UKM00003100","1937-09-09","56.499","-6.869","11.6","TIREE, UK",,,,,"  150",",,S","  106",",,S","  128","H,,S"
"UKM00003100","1937-09-10","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","  111",",,S","  121","H,,S"
"UKM00003100","1937-09-11","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","  106",",,S","  115","H,,S"
"UKM00003100","1937-09-12","56.499","-6.869","11.6","TIREE, UK",,,,,,,"   89",",,S","  118","H,,S"
"UKM00003100","1937-09-13","56.499","-6.869","11.6","TIREE, UK",,,,,"  139",",,S","  100",",,S","  131","H,,S"
"UKM00003100","1937-09-14","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","   89",",,S","  116","H,,S"
"UKM00003100","1937-09-15","56.499","-6.869","11.6","TIREE, UK",,,,,"  128",",,S",,,"  112","H,,S"
"UKM00003100","1937-09-16","56.499","-6.869","11.6","TIREE, UK",,,,,"  128",",,S","   61",",,S","  106","H,,S"
"UKM00003100","1937-09-17","56.499","-6.869","11.6","TIREE, UK",,,,,,,"   89",",,S","  129","H,,S"
"UKM00003100","1937-09-18","56.499","-6.869","11.6","TIREE, UK",,,,,"  156",",,S","  106",",,S","  128","H,,S"
"UKM00003100","1937-09-19","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","  111",",,S","  123","H,,S"
"UKM00003100","1937-09-20","56.499","-6.869","11.6","TIREE, UK",,,,,"  150",",,S",,,"  110","H,,S"
"UKM00003100","1937-09-21","56.499","-6.869","11.6","TIREE, UK",,,,,"  133",",,S","   83",",,S","  112","H,,S"
"UKM00003100","1937-09-22","56.499","-6.869","11.6","TIREE, UK",,,,,,,"  111",",,S","  144","H,,S"
"UKM00003100","1937-09-23","56.499","-6.869","11.6","TIREE, UK",,,,,"  161",",,S",,,"  136","H,,S"
"UKM00003100","1937-09-24","56.499","-6.869","11.6","TIREE, UK",,,,,"  150",",,S","  128",",,S","  129","H,,S"
"UKM00003100","1937-09-26","56.499","-6.869","11.6","TIREE, UK",,,,,,,,,"  129","H,,S"
"UKM00003100","1937-09-27","56.499","-6.869","11.6","TIREE, UK",,,,,"  139",",,S",,,"  132","H,,S"
"UKM00003100","1937-09-28","56.499","-6.869","11.6","TIREE, UK",,,,,"  150",",,S","  106",",,S","  118","H,,S"
"UKM00003100","1937-09-29","56.499","-6.869","11.6","TIREE, UK",,,,,"  139",",,S","  111",",,S","  127","H,,S"
"UKM00003100","1937-09-30","56.499","-6.869","11.6","TIREE, UK",,,,,"  139",",,S",,,"  117","H,,S"
"UKM00003100","1937-10-01","56.499","-6.869","11.6","TIREE, UK",,,,,"  133",",,S","   72",",,S","  102","H,,S"
"UKM00003100","1937-10-02","56.499","-6.869","11.6","TIREE, UK",,,,,"  122",",,S",,,"  101","H,,S"
"UKM00003100","1937-10-03","56.499","-6.869","11.6","TIREE, UK",,,,,,,"   94",",,S","  127","H,,S"
"UKM00003100","1937-10-04","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","   72",",,S","   98","H,,S"
"UKM00003100","1937-10-05","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","   83",",,S","  124","H,,S"
"UKM00003100","1937-10-06","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","  106",",,S","  122","H,,S"
"UKM00003100","1937-10-07","56.499","-6.869","11.6","TIREE, UK",,,,,"  139",",,S","  100",",,S","  116","H,,S"
"UKM00003100","1937-10-08","56.499","-6.869","11.6","TIREE, UK",,,,,"  139",",,S","  100",",,S","  124","H,,S"
"UKM00003100","1937-10-09","56.499","-6.869","11.6","TIREE, UK",,,,,"  144",",,S","  117",",,S","  124","H,,S"
